source_TF,target_gene,log2FC,culture_condition,evidence
ZNF747,IL5,0.5016562373833093,Stim8hr,kNN_predicted
ZNF747,SYCE3,0.5799408461749557,Stim8hr,kNN_predicted
ZNF750,IL13,-0.505606197662434,Stim8hr,kNN_predicted
ZNF750,IL5,-0.5287735732532095,Stim8hr,kNN_predicted
ZNF761,CCL4,-0.5323254683636326,Stim8hr,kNN_predicted
ZNF761,IL5,-0.5431025547021431,Stim8hr,kNN_predicted
ZNF764,CCL3,-0.5114519134420882,Stim8hr,kNN_predicted
ZNF765,IL22,-1.0355967734998104,Stim8hr,kNN_predicted
ZNF765,PTGS2,0.5083734254117678,Stim8hr,kNN_predicted
ZNF77,ADGRG1,-0.7039870906298472,Stim8hr,kNN_predicted
ZNF77,AHRR,-0.5934226234071129,Stim8hr,kNN_predicted
ZNF77,C11ORF96,0.5104518163091516,Stim8hr,kNN_predicted
ZNF77,CLCF1,0.5047539170088929,Stim8hr,kNN_predicted
ZNF77,CRISPLD1,0.6957497357234836,Stim8hr,kNN_predicted
ZNF77,CXCL8,-0.6476367594993484,Stim8hr,kNN_predicted
ZNF77,CYP1B1,-0.6414801182682474,Stim8hr,kNN_predicted
ZNF77,FGFBP2,-0.6075550615092951,Stim8hr,kNN_predicted
ZNF77,FN1,0.5699525382434834,Stim8hr,kNN_predicted
ZNF77,GJB2,-0.7609022018454504,Stim8hr,kNN_predicted
ZNF77,GNLY,-0.6756791385898702,Stim8hr,kNN_predicted
ZNF77,GPR15,-0.6794122724731231,Stim8hr,kNN_predicted
ZNF77,GPR55,-0.6118290768700394,Stim8hr,kNN_predicted
ZNF77,HMOX1,0.53450849854404,Stim8hr,kNN_predicted
ZNF77,IL10,-1.0777312595656132,Stim8hr,kNN_predicted
ZNF77,IL22,-1.56586629883986,Stim8hr,kNN_predicted
ZNF77,IL26,-0.7306099668388875,Stim8hr,kNN_predicted
ZNF77,LIN7A,0.9288398363873825,Stim8hr,kNN_predicted
ZNF77,MMP25,-0.5024013375771227,Stim8hr,kNN_predicted
ZNF77,PLEK,0.5186027853358377,Stim8hr,kNN_predicted
ZNF77,RNF144A,-0.5834377130240532,Stim8hr,kNN_predicted
ZNF77,SH3RF2,0.6207659527166297,Stim8hr,kNN_predicted
ZNF77,TMEM98,0.6245862961224019,Stim8hr,kNN_predicted
ZNF77,TMTC1,0.7963775317213304,Stim8hr,kNN_predicted
ZNF773,IL5,-0.5297059244111778,Stim8hr,kNN_predicted
ZNF774,CYP1A1,0.540525547416668,Stim8hr,kNN_predicted
ZNF776,IL10,-0.9360317405277994,Stim8hr,kNN_predicted
ZNF778,IL5,-0.5063132408622841,Stim8hr,kNN_predicted
ZNF780B,CD180,0.5273320926685549,Stim8hr,kNN_predicted
ZNF781,CD93,0.5195109676911656,Stim8hr,kNN_predicted
ZNF781,FCER1G,0.5117100974611206,Stim8hr,kNN_predicted
ZNF781,FCGBP,0.5219051534253238,Stim8hr,kNN_predicted
ZNF781,GNLY,0.6070998620070258,Stim8hr,kNN_predicted
ZNF781,ODAPH,0.5523257367575594,Stim8hr,kNN_predicted
ZNF781,TEX29,0.6110561213149673,Stim8hr,kNN_predicted
ZNF781,ZNF320,0.5079543402333488,Stim8hr,kNN_predicted
ZNF781,ZNF347,0.5181696533927889,Stim8hr,kNN_predicted
ZNF781,ZNF844,0.59911514476518,Stim8hr,kNN_predicted
ZNF781,ZSCAN18,0.6273096547197784,Stim8hr,kNN_predicted
ZNF783,IGSF3,0.5504061152598316,Stim8hr,kNN_predicted
ZNF784,IL17RB,1.3374457513006233,Stim8hr,kNN_predicted
ZNF787,CCL1,-0.5744790443883401,Stim8hr,kNN_predicted
ZNF787,FXYD2,0.5152745960532309,Stim8hr,kNN_predicted
ZNF787,IL3,-0.7227667571112483,Stim8hr,kNN_predicted
ZNF787,IL5,-0.6864020395188871,Stim8hr,kNN_predicted
ZNF787,TGFB1I1,0.5057058275819817,Stim8hr,kNN_predicted
ZNF788,STAG3,0.5082094116508793,Stim8hr,kNN_predicted
ZNF789,KLRG1,0.5378035863930887,Stim8hr,kNN_predicted
ZNF789,MT1H,0.7810334666852647,Stim8hr,kNN_predicted
ZNF791,IL5,-0.9713632714942512,Stim8hr,kNN_predicted
ZNF799,IL13,-0.5008788400208884,Stim8hr,kNN_predicted
ZNF80,SYCE3,0.553570414550227,Stim8hr,kNN_predicted
ZNF804A,IL5,-0.5500884992690275,Stim8hr,kNN_predicted
ZNF808,IL22,-0.502442357051562,Stim8hr,kNN_predicted
ZNF81,CCR6,0.5156726478786888,Stim8hr,kNN_predicted
ZNF81,LTK,0.5325536376510066,Stim8hr,kNN_predicted
ZNF81,PTPN13,0.5459809614773334,Stim8hr,kNN_predicted
ZNF813,IL5,-0.5422726252845652,Stim8hr,kNN_predicted
ZNF816,CCL1,-0.5989724639465165,Stim8hr,kNN_predicted
ZNF829,IL5,-0.5287500462980976,Stim8hr,kNN_predicted
ZNF831,IL5,-1.0450046855826267,Stim8hr,kNN_predicted
ZNF836,ZNF677,0.5345271716291211,Stim8hr,kNN_predicted
ZNF836,ZSCAN18,0.5397867944562876,Stim8hr,kNN_predicted
ZNF844,IL5,-0.5152506251490739,Stim8hr,kNN_predicted
ZNF844,TGFB1I1,0.5101187339781461,Stim8hr,kNN_predicted
ZNF845,MT1H,0.7434460064072217,Stim8hr,kNN_predicted
ZNF85,IL10,-0.7458603604829596,Stim8hr,kNN_predicted
ZNF850,KLRG1,0.5209117946027396,Stim8hr,kNN_predicted
ZNF853,CXCL8,-0.5357591857463142,Stim8hr,kNN_predicted
ZNF853,IL2,0.5679531385221297,Stim8hr,kNN_predicted
ZNF853,IL22,-0.5762483649276517,Stim8hr,kNN_predicted
ZNF853,IL5,-0.8062761547335062,Stim8hr,kNN_predicted
ZNF853,PLEK,0.5555416992550648,Stim8hr,kNN_predicted
ZNF860,CCR6,0.520841669159537,Stim8hr,kNN_predicted
ZNF860,LTK,0.5378918713105485,Stim8hr,kNN_predicted
ZNF860,PTPN13,0.551453788512903,Stim8hr,kNN_predicted
ZNF878,IL13,-0.5502089741273244,Stim8hr,kNN_predicted
ZNF878,IL17F,1.4500109624587594,Stim8hr,kNN_predicted
ZNF880,CD93,0.5370412200751463,Stim8hr,kNN_predicted
ZNF880,FCER1G,0.5289771191676913,Stim8hr,kNN_predicted
ZNF880,FCGBP,0.5395161946333799,Stim8hr,kNN_predicted
ZNF880,GNLY,0.6275856928462888,Stim8hr,kNN_predicted
ZNF880,ODAPH,0.5709632827684918,Stim8hr,kNN_predicted
ZNF880,TEX29,0.6316754512109933,Stim8hr,kNN_predicted
ZNF883,CXCL8,-0.6232880307322389,Stim8hr,kNN_predicted
ZNF883,IL22,-0.758591341378538,Stim8hr,kNN_predicted
ZNF93,CCL1,-0.5431095143909007,Stim8hr,kNN_predicted
ZNF93,IL5,-0.675885646294096,Stim8hr,kNN_predicted
ZSCAN1,IL5,-0.905148088144028,Stim8hr,kNN_predicted
ZSCAN10,IL13,-0.5397846487410346,Stim8hr,kNN_predicted
ZSCAN12,PTGS2,0.5068619603605146,Stim8hr,kNN_predicted
ZSCAN16,IL5,0.5009631395409019,Stim8hr,kNN_predicted
ZSCAN20,IL17F,1.5038749855403974,Stim8hr,kNN_predicted
ZSCAN20,IL6,0.5508197424746998,Stim8hr,kNN_predicted
ZSCAN22,ZNF347,0.5277591990897171,Stim8hr,kNN_predicted
ZSCAN22,ZNF844,0.6102027142915498,Stim8hr,kNN_predicted
ZSCAN22,ZSCAN18,0.6389190080670297,Stim8hr,kNN_predicted
ZSCAN29,IL5,-0.6483774135551852,Stim8hr,kNN_predicted
ZSCAN29,ZNF347,0.5410236319385505,Stim8hr,kNN_predicted
ZSCAN29,ZNF844,0.6255392407639575,Stim8hr,kNN_predicted
ZSCAN29,ZSCAN18,0.6549772753468155,Stim8hr,kNN_predicted
ZSCAN30,IGSF3,0.554869470738972,Stim8hr,kNN_predicted
ZSCAN30,IL5,0.5205369153303013,Stim8hr,kNN_predicted
ZSCAN30,MAP2K6,0.5264005695133153,Stim8hr,kNN_predicted
ZSCAN31,LTK,0.5091238860426412,Stim8hr,kNN_predicted
ZSCAN31,PTPN13,0.5219604733876559,Stim8hr,kNN_predicted
ZSCAN31,STON1,0.5337764974031274,Stim8hr,kNN_predicted
ZSCAN31,TGFB1I1,0.5008116725793548,Stim8hr,kNN_predicted
ZSCAN32,IL17RB,1.2533526575778426,Stim8hr,kNN_predicted
ZSCAN32,KLRG1,0.6485547377688645,Stim8hr,kNN_predicted
ZSCAN4,IL6,0.5704017684494392,Stim8hr,kNN_predicted
ZSCAN4,MGLL,0.5856646820191634,Stim8hr,kNN_predicted
ZSCAN5B,MAP2K6,0.5774961582921531,Stim8hr,kNN_predicted
ZXDA,CD93,0.5130859826793917,Stim8hr,kNN_predicted
ZXDA,FCER1G,0.5053815887076433,Stim8hr,kNN_predicted
ZXDA,FCGBP,0.7255303425943487,Stim8hr,kNN_predicted
ZXDA,GNLY,0.9239071114360956,Stim8hr,kNN_predicted
ZXDA,GZMA,0.5280166901058047,Stim8hr,kNN_predicted
ZXDA,IL5,-0.5320573731278003,Stim8hr,kNN_predicted
ZXDA,ODAPH,0.7887725778449824,Stim8hr,kNN_predicted
ZXDA,S100P,0.6528087771096139,Stim8hr,kNN_predicted
ZXDA,TEX29,0.6034989634011516,Stim8hr,kNN_predicted
ZXDA,ZNF320,0.5089974698425371,Stim8hr,kNN_predicted
ZXDA,ZNF329,0.5508339201169604,Stim8hr,kNN_predicted
ZXDA,ZNF347,0.5249529400313433,Stim8hr,kNN_predicted
ZXDA,ZNF677,0.7263318782725897,Stim8hr,kNN_predicted
ZXDA,ZNF844,0.6069580775379347,Stim8hr,kNN_predicted
ZXDA,ZSCAN18,0.6355216778887062,Stim8hr,kNN_predicted
ZZZ3,CCR6,0.5012422715951014,Stim8hr,kNN_predicted
ZZZ3,LTK,0.517650870529053,Stim8hr,kNN_predicted
ZZZ3,PTPN13,0.5307024495178505,Stim8hr,kNN_predicted
