source_TF,target_gene,log2FC,adj_p_value,p_value,zscore,culture_condition,n_guides_averaged
ZNF837,HNRNPA2B1,-0.0897029622062592,0.0366037644111145,0.0014906953216751,-3.1764888259372808,Stim48hr,1
ZNF837,DDX54,-0.2371789646657669,0.0444297536836838,0.0020538411823302,-3.0823341866208125,Stim48hr,1
ZNF837,ITPR2,0.3216926059663743,0.0485903322939807,0.0024004481584306,3.035616063460259,Stim48hr,1
ZNF837,SDC4,0.4680240489170383,0.043087379911459,0.0019651713477583,3.095446027228265,Stim48hr,1
ZNF837,PLCG1,0.2353984804202535,0.0485903322939807,0.0024128782081879,3.034058269852573,Stim48hr,1
ZNF837,SNRPC,-0.1976149070927469,0.0047005237515374,6.291239449190409e-05,-4.001612033023746,Stim48hr,1
ZNF837,CDKN1A,0.5331452864192282,0.0233275560993929,0.0006940866583676,3.391904349353075,Stim48hr,1
ZNF837,RIOK1,-0.4803124051418168,0.009155118759088,0.0001700903713209,-3.759739506742267,Stim48hr,1
ZNF837,TM9SF2,-0.3430876626760342,0.0016949297289654,1.3436589017845904e-05,-4.352871539045346,Stim48hr,1
ZNF837,IRF1,0.407002419613986,0.0340338525623752,0.0012940210784788,3.217302448211815,Stim48hr,1
ZNF837,PLGLB2,0.8923474861542833,0.0362270844709709,0.0014620629169793,3.182109971748408,Stim48hr,1
ZNF837,SNRPB2,-0.2257480638199491,0.0069809010480061,0.0001142760492775,-3.8580911146997807,Stim48hr,1
ZNF837,CAPNS1,0.1806299209278977,0.0254111682222729,0.0008162549660608,3.3472230748736496,Stim48hr,1
ZNF837,PRMT1,-0.2701352966274154,0.0232142116804518,0.0006883242009647,-3.394188008376467,Stim48hr,1
ZNF837,RRAS,0.7324243958564246,0.0260286618465079,0.0008428512071306,3.338324942242445,Stim48hr,1
ZNF837,TRAP1,-0.2487924358067302,0.0253809455446232,0.0008126710660329,-3.348442621817198,Stim48hr,1
ZNF837,IFI6,0.5134660789858365,0.0211391283187358,0.0005882798685421,3.436961199977105,Stim48hr,1
ZNF837,EMG1,-0.368321051971639,0.0052385591454457,7.550687535904497e-05,-3.9582311260500394,Stim48hr,1
ZNF837,MAP2K2,0.1928783060730309,0.0391294817838966,0.0016584807590101,3.145420830181842,Stim48hr,1
ZNF837,PPCS,0.3502153567980927,0.0371659354967428,0.001528681047618,3.169183013524228,Stim48hr,1
