axis	index	name
row	1135	CCNA2
row	1136	CCNB1
row	1137	CCNB1IP1
row	1138	CCNB2
row	1139	CCNC
row	1140	CCND2
row	1141	CCND3
row	1142	CCNDBP1
row	1143	CCNE1
row	1144	CCNE2
row	1145	CCNF
row	1146	CCNG1
row	1147	CCNG2
row	1148	CCNH
row	1149	CCNI
row	1150	CCNI2
row	1151	CCNL2
row	1152	CCNT1
row	1153	CCNT2
row	1154	CCNY
row	1155	CCNYL1
row	1156	CCP110
row	1157	CCPG1
row	1158	CCR1
row	1159	CCR2
row	1160	CCR3
row	1161	CCR4
row	1162	CCR5
row	1163	CCR6
row	1164	CCR7
row	1165	CCR8
row	1166	CCS
row	1167	CCSAP
row	1168	CCSER2
row	1169	CCT4
row	1170	CCT5
row	1171	CCT6A
row	1172	CCT8
row	1173	CD101
row	1174	CD109
row	1175	CD151
row	1176	CD164
row	1177	CD180
row	1178	CD2
row	1179	CD200
row	1180	CD200R1
row	1181	CD226
row	1182	CD247
row	1183	CD27
row	1184	CD274
row	1185	CD276
row	1186	CD28
row	1187	CD2AP
row	1188	CD2BP2
row	1189	CD300A
row	1190	CD302
row	1191	CD320
row	1192	CD33
row	1193	CD37
row	1194	CD38
row	1195	CD3D
row	1196	CD3E
row	1197	CD3G
row	1198	CD4
row	1199	CD40LG
row	1200	CD44
row	1201	CD47
row	1202	CD48
row	1203	CD5
row	1204	CD52
row	1205	CD53
row	1206	CD55
row	1207	CD58
row	1208	CD59
row	1209	CD6
row	1210	CD63
row	1211	CD68
row	1212	CD69
row	1213	CD7
row	1214	CD70
row	1215	CD72
row	1216	CD74
row	1217	CD79A
row	1218	CD79B
row	1219	CD80
row	1220	CD81
row	1221	CD83
row	1222	CD84
row	1223	CD86
row	1224	CD8A
row	1225	CD9
row	1226	CD93
row	1227	CD96
row	1228	CD99
row	1229	CD99L2
row	1230	CDADC1
row	1231	CDC123
row	1232	CDC14A
row	1233	CDC14B
row	1234	CDC20
row	1235	CDC25A
row	1236	CDC25B
row	1237	CDC26
row	1238	CDC27
row	1239	CDC34
row	1240	CDC37
row	1241	CDC37L1
row	1242	CDC42BPB
row	1243	CDC42BPG
row	1244	CDC42EP3
row	1245	CDC42SE1
row	1246	CDC42SE2
row	1247	CDC45
row	1248	CDC5L
row	1249	CDC6
row	1250	CDC7
row	1251	CDC73
row	1252	CDCA2
row	1253	CDCA3
row	1254	CDCA4
row	1255	CDCA5
row	1256	CDCA7
row	1257	CDCA7L
row	1258	CDCA8
row	1259	CDH23
row	1260	CDIP1
row	1261	CDIPT
row	1262	CDK1
row	1263	CDK11B
row	1264	CDK13
row	1265	CDK16
row	1266	CDK17
row	1267	CDK19
row	1268	CDK2
row	1269	CDK20
row	1270	CDK2AP1
row	1271	CDK2AP2
row	1272	CDK4
row	1273	CDK5
row	1274	CDK5RAP1
row	1275	CDK5RAP2
row	1276	CDK6
row	1277	CDK7
row	1278	CDK9
row	1279	CDKAL1
row	1280	CDKL1
row	1281	CDKN1A
row	1282	CDKN1B
row	1283	CDKN2A
row	1284	CDKN2AIPNL
row	1285	CDKN2C
